user_id,event_name,timestamp,phone_os,hearing_aid_model
U0125,app_open,2025-01-23 09:12:01,Android,B-Series
U0180,program_change,2025-01-23 09:14:40,Android,B-Series
U0159,device_paired,2025-01-23 09:17:54,Android,A-Series
U0148,app_open,2025-01-23 09:19:28,Android,A-Series
U0236,volume_adjust,2025-01-23 09:22:37,Android,A-Series
U0174,pairing_failed,2025-01-23 09:27:42,Android,B-Series
U0141,bluetooth_search,2025-01-23 09:29:26,iOS,B-Series
U0197,program_change,2025-01-23 09:31:10,Android,B-Series
U0081,bluetooth_search,2025-01-23 09:42:14,iOS,A-Series
U0226,app_open,2025-01-23 09:42:57,iOS,B-Series
U0220,app_open,2025-01-23 09:44:46,iOS,B-Series
U0002,program_change,2025-01-23 09:53:44,Android,A-Series
U0015,app_open,2025-01-23 10:02:08,iOS,A-Series
U0006,account_setup,2025-01-23 10:03:33,iOS,A-Series
U0161,app_open,2025-01-23 10:06:32,iOS,B-Series
U0289,bluetooth_search,2025-01-23 10:17:50,Android,B-Series
U0029,program_change,2025-01-23 10:31:04,Android,A-Series
U0060,app_open,2025-01-23 10:32:24,iOS,B-Series
U0098,program_change,2025-01-23 10:36:11,Android,B-Series
U0028,pairing_failed,2025-01-23 10:40:55,iOS,B-Series
U0015,program_change,2025-01-23 10:45:47,iOS,A-Series
U0178,program_change,2025-01-23 10:49:56,Android,A-Series
U0116,account_setup,2025-01-23 10:51:29,iOS,A-Series
U0151,program_change,2025-01-23 10:55:33,iOS,A-Series
U0115,program_change,2025-01-23 10:59:31,iOS,B-Series
U0237,app_open,2025-01-23 11:03:25,Android,B-Series
U0029,program_change,2025-01-23 11:05:31,Android,A-Series
U0275,battery_alert,2025-01-23 11:12:13,iOS,B-Series
U0250,program_change,2025-01-23 11:35:10,Android,A-Series
U0232,pairing_failed,2025-01-23 11:36:53,Android,B-Series
U0070,battery_alert,2025-01-23 11:37:38,iOS,B-Series
U0256,bluetooth_search,2025-01-23 11:38:58,Android,B-Series
U0256,app_open,2025-01-23 11:43:24,Android,B-Series
U0116,app_open,2025-01-23 11:48:31,iOS,A-Series
U0053,app_open,2025-01-23 12:02:57,iOS,B-Series
U0281,volume_adjust,2025-01-23 12:12:13,Android,A-Series
U0106,app_open,2025-01-23 12:36:12,iOS,A-Series
U0233,app_open,2025-01-23 12:45:00,Android,B-Series
U0032,volume_adjust,2025-01-23 12:47:52,iOS,B-Series
U0135,bluetooth_search,2025-01-23 12:49:29,Android,B-Series
U0017,pairing_failed,2025-01-23 12:50:16,Android,B-Series
U0052,volume_adjust,2025-01-23 12:54:08,Android,A-Series
U0230,app_open,2025-01-23 13:04:40,Android,A-Series
U0168,app_open,2025-01-23 13:22:25,iOS,B-Series
U0083,account_setup,2025-01-23 13:22:33,iOS,B-Series
U0266,pairing_failed,2025-01-23 13:28:23,Android,B-Series
U0126,bluetooth_search,2025-01-23 13:30:12,iOS,B-Series
U0165,volume_adjust,2025-01-23 13:36:24,iOS,A-Series
U0059,volume_adjust,2025-01-23 13:42:52,Android,A-Series
U0182,app_open,2025-01-23 13:45:18,Android,A-Series
U0282,account_setup,2025-01-23 13:47:38,Android,A-Series
U0165,volume_adjust,2025-01-23 13:50:34,iOS,A-Series
U0117,app_open,2025-01-23 14:16:01,iOS,A-Series
U0114,device_paired,2025-01-23 14:16:02,Android,A-Series
U0171,app_open,2025-01-23 14:16:38,iOS,A-Series
U0222,app_open,2025-01-23 14:17:09,iOS,B-Series
U0104,app_open,2025-01-23 14:18:53,Android,B-Series
U0285,pairing_failed,2025-01-23 14:21:32,Android,B-Series
U0052,volume_adjust,2025-01-23 14:32:04,Android,A-Series
U0012,battery_alert,2025-01-23 14:43:35,Android,B-Series
U0283,pairing_failed,2025-01-23 14:44:54,Android,B-Series
U0189,bluetooth_search,2025-01-23 14:46:08,Android,B-Series
U0233,device_paired,2025-01-23 14:46:49,Android,B-Series
U0281,app_open,2025-01-23 14:57:19,Android,A-Series
U0004,app_open,2025-01-23 15:02:15,iOS,A-Series
U0293,volume_adjust,2025-01-23 15:12:07,Android,B-Series
U0142,app_open,2025-01-23 15:12:09,iOS,B-Series
U0217,program_change,2025-01-23 15:13:56,iOS,B-Series
U0017,volume_adjust,2025-01-23 15:17:01,Android,B-Series
U0190,pairing_failed,2025-01-23 15:19:45,Android,B-Series
U0207,volume_adjust,2025-01-23 15:20:37,Android,A-Series
U0232,bluetooth_search,2025-01-23 15:21:14,Android,B-Series
U0260,account_setup,2025-01-23 15:30:57,iOS,A-Series
U0079,device_paired,2025-01-23 15:32:45,iOS,A-Series
U0139,app_open,2025-01-23 15:36:15,iOS,A-Series
U0206,volume_adjust,2025-01-23 15:46:47,iOS,A-Series
U0165,app_open,2025-01-23 16:05:57,iOS,A-Series
U0142,volume_adjust,2025-01-23 16:16:10,iOS,B-Series
U0205,app_open,2025-01-23 16:26:17,iOS,A-Series
U0037,device_paired,2025-01-23 16:33:02,Android,B-Series
U0270,app_open,2025-01-23 16:37:37,iOS,B-Series
U0092,device_paired,2025-01-23 16:45:07,iOS,A-Series
U0120,app_open,2025-01-23 16:49:23,iOS,A-Series
U0228,app_open,2025-01-23 16:52:07,iOS,A-Series
U0288,app_open,2025-01-23 16:56:49,iOS,B-Series
U0172,battery_alert,2025-01-23 16:58:44,Android,B-Series
U0112,program_change,2025-01-23 17:00:00,Android,A-Series
U0018,battery_alert,2025-01-23 17:05:30,Android,A-Series
U0155,bluetooth_search,2025-01-23 17:06:34,Android,B-Series
U0208,volume_adjust,2025-01-23 17:10:18,Android,B-Series
U0261,volume_adjust,2025-01-23 17:13:24,iOS,A-Series
U0190,pairing_failed,2025-01-23 17:14:54,Android,B-Series
U0258,battery_alert,2025-01-23 17:29:22,iOS,A-Series
U0105,volume_adjust,2025-01-23 17:33:38,iOS,B-Series
U0263,app_open,2025-01-23 17:44:35,iOS,A-Series
U0252,bluetooth_search,2025-01-23 17:48:33,Android,B-Series
U0148,account_setup,2025-01-23 17:55:14,Android,A-Series
U0197,bluetooth_search,2025-01-23 17:57:51,Android,B-Series
U0143,app_open,2025-01-23 17:59:22,Android,B-Series
U0159,battery_alert,2025-01-23 18:08:38,Android,A-Series
U0040,pairing_failed,2025-01-23 18:10:50,Android,B-Series
U0291,app_open,2025-01-23 18:16:46,Android,A-Series
U0016,app_open,2025-01-23 18:40:20,Android,A-Series
U0232,account_setup,2025-01-23 18:42:23,Android,B-Series
U0167,battery_alert,2025-01-23 18:43:59,Android,A-Series
U0187,program_change,2025-01-23 18:44:18,Android,B-Series
U0213,device_paired,2025-01-23 18:50:52,Android,A-Series
U0093,account_setup,2025-01-23 18:59:00,Android,B-Series
U0235,volume_adjust,2025-01-23 19:12:47,iOS,B-Series
U0220,volume_adjust,2025-01-23 19:13:28,iOS,B-Series
U0294,app_open,2025-01-23 19:20:52,Android,B-Series
U0292,app_open,2025-01-23 19:22:41,Android,A-Series
U0126,pairing_failed,2025-01-23 19:23:13,iOS,B-Series
U0185,bluetooth_search,2025-01-23 19:23:24,iOS,B-Series
U0254,pairing_failed,2025-01-23 19:38:50,Android,B-Series
U0168,volume_adjust,2025-01-23 19:42:20,iOS,B-Series
U0009,device_paired,2025-01-23 19:51:58,Android,A-Series
U0160,bluetooth_search,2025-01-23 19:56:16,iOS,A-Series
U0140,volume_adjust,2025-01-23 20:03:42,Android,B-Series
U0282,account_setup,2025-01-23 20:17:19,Android,A-Series
U0134,account_setup,2025-01-23 20:21:50,Android,A-Series
U0251,app_open,2025-01-23 20:22:01,iOS,B-Series
U0159,program_change,2025-01-23 20:30:14,Android,A-Series
U0025,bluetooth_search,2025-01-23 20:31:54,iOS,A-Series
U0048,app_open,2025-01-23 20:33:33,iOS,A-Series
U0145,bluetooth_search,2025-01-23 20:46:00,Android,B-Series
U0194,bluetooth_search,2025-01-23 20:46:46,Android,B-Series
U0070,app_open,2025-01-23 21:00:20,iOS,B-Series
U0237,program_change,2025-01-23 21:04:54,Android,B-Series
U0002,bluetooth_search,2025-01-23 21:07:36,Android,A-Series
U0040,program_change,2025-01-23 21:07:37,Android,B-Series
U0287,bluetooth_search,2025-01-23 21:12:36,Android,B-Series
U0031,app_open,2025-01-23 21:15:05,iOS,A-Series
U0148,program_change,2025-01-23 21:20:30,Android,A-Series
U0104,account_setup,2025-01-23 21:22:21,Android,B-Series
U0285,pairing_failed,2025-01-23 21:28:39,Android,B-Series
U0216,app_open,2025-01-23 21:37:01,iOS,B-Series
U0035,battery_alert,2025-01-23 21:38:18,iOS,A-Series
U0020,program_change,2025-01-23 21:39:05,Android,A-Series
U0038,device_paired,2025-01-23 21:48:15,iOS,A-Series
U0241,device_paired,2025-01-23 21:48:30,Android,A-Series
U0223,pairing_failed,2025-01-23 21:50:14,Android,A-Series
U0125,battery_alert,2025-01-23 21:54:30,Android,B-Series
U0293,program_change,2025-01-23 22:02:08,Android,B-Series
U0019,device_paired,2025-01-23 22:07:00,Android,A-Series
U0219,app_open,2025-01-23 22:07:49,Android,B-Series
U0002,app_open,2025-01-23 22:24:29,Android,A-Series
U0068,app_open,2025-01-23 22:27:09,iOS,A-Series
U0291,app_open,2025-01-23 22:27:49,Android,A-Series
U0148,app_open,2025-01-23 22:35:53,Android,A-Series
U0013,volume_adjust,2025-01-24 06:05:20,Android,A-Series
U0206,app_open,2025-01-24 06:05:47,iOS,A-Series
U0250,bluetooth_search,2025-01-24 06:06:30,Android,A-Series
U0209,app_open,2025-01-24 06:28:53,iOS,B-Series
U0066,account_setup,2025-01-24 06:31:51,iOS,A-Series
U0195,program_change,2025-01-24 06:35:30,iOS,B-Series
U0098,volume_adjust,2025-01-24 06:45:27,Android,B-Series
U0277,app_open,2025-01-24 06:51:24,iOS,B-Series
U0034,volume_adjust,2025-01-24 06:51:59,iOS,B-Series
U0171,account_setup,2025-01-24 06:53:11,iOS,A-Series
U0062,bluetooth_search,2025-01-24 06:54:16,Android,B-Series
U0162,app_open,2025-01-24 07:11:17,iOS,A-Series
U0083,volume_adjust,2025-01-24 07:15:32,iOS,B-Series
U0217,volume_adjust,2025-01-24 07:18:38,iOS,B-Series
U0101,bluetooth_search,2025-01-24 07:29:46,iOS,A-Series
U0043,device_paired,2025-01-24 07:35:25,iOS,B-Series
U0274,program_change,2025-01-24 07:37:40,Android,A-Series
U0253,account_setup,2025-01-24 07:39:48,iOS,B-Series
U0213,volume_adjust,2025-01-24 07:42:58,Android,A-Series
U0099,app_open,2025-01-24 07:46:51,iOS,A-Series
U0101,device_paired,2025-01-24 07:50:41,iOS,A-Series
U0049,battery_alert,2025-01-24 07:54:04,iOS,B-Series
U0233,app_open,2025-01-24 07:59:34,Android,B-Series
U0082,app_open,2025-01-24 08:00:47,Android,A-Series
U0133,account_setup,2025-01-24 08:05:24,iOS,B-Series
U0209,volume_adjust,2025-01-24 08:05:58,iOS,B-Series
U0212,device_paired,2025-01-24 08:06:43,iOS,A-Series
U0192,app_open,2025-01-24 08:07:47,iOS,B-Series
U0072,app_open,2025-01-24 08:11:05,iOS,B-Series
U0135,volume_adjust,2025-01-24 08:18:36,Android,B-Series
U0230,app_open,2025-01-24 08:18:49,Android,A-Series
U0052,bluetooth_search,2025-01-24 08:21:59,Android,A-Series
U0142,bluetooth_search,2025-01-24 08:23:43,iOS,B-Series
U0248,bluetooth_search,2025-01-24 08:32:21,iOS,A-Series
U0258,volume_adjust,2025-01-24 08:33:33,iOS,A-Series
U0191,device_paired,2025-01-24 08:37:06,Android,A-Series
U0171,volume_adjust,2025-01-24 08:37:12,iOS,A-Series
U0157,app_open,2025-01-24 08:40:25,iOS,A-Series
U0227,app_open,2025-01-24 08:47:48,Android,B-Series
U0033,bluetooth_search,2025-01-24 08:52:39,Android,B-Series
U0047,volume_adjust,2025-01-24 08:57:57,iOS,A-Series
U0055,app_open,2025-01-24 09:02:37,Android,B-Series
U0203,app_open,2025-01-24 09:07:36,iOS,B-Series
U0131,bluetooth_search,2025-01-24 09:22:47,Android,A-Series
U0071,battery_alert,2025-01-24 09:22:51,Android,A-Series
U0012,program_change,2025-01-24 09:23:15,Android,B-Series
U0213,volume_adjust,2025-01-24 09:30:43,Android,A-Series
U0092,program_change,2025-01-24 09:31:06,iOS,A-Series
U0233,pairing_failed,2025-01-24 09:34:03,Android,B-Series
U0035,account_setup,2025-01-24 09:49:37,iOS,A-Series
U0127,app_open,2025-01-24 09:52:50,Android,B-Series
U0065,battery_alert,2025-01-24 09:53:37,iOS,A-Series
U0262,app_open,2025-01-24 09:57:16,iOS,A-Series
U0218,app_open,2025-01-24 09:58:10,Android,B-Series
U0009,device_paired,2025-01-24 10:10:47,Android,A-Series
U0289,pairing_failed,2025-01-24 10:13:04,Android,B-Series
U0061,program_change,2025-01-24 10:13:18,iOS,A-Series
U0232,bluetooth_search,2025-01-24 10:13:55,Android,B-Series
U0121,app_open,2025-01-24 10:14:41,iOS,A-Series
U0232,pairing_failed,2025-01-24 10:16:11,Android,B-Series
U0197,bluetooth_search,2025-01-24 10:18:58,Android,B-Series
U0060,volume_adjust,2025-01-24 10:22:19,iOS,B-Series
U0299,app_open,2025-01-24 10:24:48,Android,B-Series
U0101,app_open,2025-01-24 10:30:51,iOS,A-Series
U0231,app_open,2025-01-24 10:37:51,iOS,A-Series
U0129,program_change,2025-01-24 10:40:06,Android,A-Series
U0274,app_open,2025-01-24 10:40:31,Android,A-Series
U0126,device_paired,2025-01-24 10:41:26,iOS,B-Series
U0090,volume_adjust,2025-01-24 10:42:28,Android,B-Series
U0104,device_paired,2025-01-24 10:53:12,Android,B-Series
U0277,bluetooth_search,2025-01-24 10:56:26,iOS,B-Series
U0222,battery_alert,2025-01-24 10:58:08,iOS,B-Series
U0283,app_open,2025-01-24 11:04:37,Android,B-Series
U0029,account_setup,2025-01-24 11:07:00,Android,A-Series
U0046,program_change,2025-01-24 11:12:57,iOS,B-Series
U0122,pairing_failed,2025-01-24 11:13:36,Android,B-Series
U0266,battery_alert,2025-01-24 11:23:56,Android,B-Series
U0147,app_open,2025-01-24 11:27:52,Android,A-Series
U0033,pairing_failed,2025-01-24 11:46:12,Android,B-Series
U0272,app_open,2025-01-24 11:49:20,iOS,A-Series
U0190,app_open,2025-01-24 12:03:17,Android,B-Series
U0129,app_open,2025-01-24 12:20:07,Android,A-Series
U0117,app_open,2025-01-24 12:30:14,iOS,A-Series
U0124,app_open,2025-01-24 12:30:30,Android,A-Series
U0140,pairing_failed,2025-01-24 12:31:35,Android,B-Series
U0138,app_open,2025-01-24 12:31:47,Android,A-Series
U0085,bluetooth_search,2025-01-24 12:40:47,iOS,B-Series
U0125,pairing_failed,2025-01-24 12:44:04,Android,B-Series
U0188,device_paired,2025-01-24 12:46:19,iOS,B-Series
U0103,program_change,2025-01-24 12:48:38,iOS,B-Series
U0083,device_paired,2025-01-24 13:11:30,iOS,B-Series
U0198,volume_adjust,2025-01-24 13:15:30,Android,B-Series
U0277,volume_adjust,2025-01-24 13:22:57,iOS,B-Series
U0109,volume_adjust,2025-01-24 13:30:51,Android,B-Series
U0199,bluetooth_search,2025-01-24 13:43:31,Android,A-Series
U0293,volume_adjust,2025-01-24 13:44:27,Android,B-Series
U0197,program_change,2025-01-24 14:04:06,Android,B-Series
U0058,pairing_failed,2025-01-24 14:09:05,iOS,A-Series
U0265,volume_adjust,2025-01-24 14:10:23,iOS,A-Series
U0117,volume_adjust,2025-01-24 14:12:54,iOS,A-Series
U0140,bluetooth_search,2025-01-24 14:26:12,Android,B-Series
U0210,program_change,2025-01-24 14:42:18,Android,B-Series
U0275,account_setup,2025-01-24 14:43:45,iOS,B-Series
U0198,app_open,2025-01-24 14:50:30,Android,B-Series
U0293,pairing_failed,2025-01-24 14:53:38,Android,B-Series
U0063,volume_adjust,2025-01-24 14:56:27,iOS,A-Series
U0144,volume_adjust,2025-01-24 14:57:16,iOS,A-Series
U0090,bluetooth_search,2025-01-24 15:08:11,Android,B-Series
U0064,app_open,2025-01-24 15:37:52,Android,B-Series
U0198,app_open,2025-01-24 15:39:36,Android,B-Series
U0089,app_open,2025-01-24 15:40:15,Android,B-Series
U0089,volume_adjust,2025-01-24 15:42:48,Android,B-Series
U0273,bluetooth_search,2025-01-24 15:54:45,iOS,A-Series
U0048,device_paired,2025-01-24 15:55:14,iOS,A-Series
U0005,volume_adjust,2025-01-24 15:56:08,Android,A-Series
U0001,app_open,2025-01-24 16:13:18,iOS,A-Series
U0203,volume_adjust,2025-01-24 16:14:21,iOS,B-Series
U0167,bluetooth_search,2025-01-24 16:14:49,Android,A-Series
U0128,bluetooth_search,2025-01-24 16:17:52,iOS,A-Series
U0034,pairing_failed,2025-01-24 16:28:22,iOS,B-Series
U0052,account_setup,2025-01-24 16:28:31,Android,A-Series
U0181,bluetooth_search,2025-01-24 16:29:44,Android,A-Series
U0262,app_open,2025-01-24 16:59:29,iOS,A-Series
U0251,app_open,2025-01-24 17:01:28,iOS,B-Series
U0015,app_open,2025-01-24 17:06:08,iOS,A-Series
U0252,pairing_failed,2025-01-24 17:10:08,Android,B-Series
U0277,app_open,2025-01-24 17:26:11,iOS,B-Series
U0075,app_open,2025-01-24 17:33:16,iOS,A-Series
U0272,app_open,2025-01-24 17:51:44,iOS,A-Series
U0237,app_open,2025-01-24 18:01:09,Android,B-Series
U0274,app_open,2025-01-24 18:10:48,Android,A-Series
U0288,volume_adjust,2025-01-24 18:15:32,iOS,B-Series
U0286,device_paired,2025-01-24 18:16:55,iOS,A-Series
U0259,bluetooth_search,2025-01-24 18:26:36,Android,A-Series
U0143,volume_adjust,2025-01-24 18:28:53,Android,B-Series
U0093,bluetooth_search,2025-01-24 18:30:37,Android,B-Series
U0082,volume_adjust,2025-01-24 18:35:26,Android,A-Series
U0194,volume_adjust,2025-01-24 18:41:41,Android,B-Series
U0106,device_paired,2025-01-24 18:46:20,iOS,A-Series
U0296,program_change,2025-01-24 18:48:16,iOS,A-Series
U0281,program_change,2025-01-24 18:48:22,Android,A-Series
U0131,volume_adjust,2025-01-24 18:51:39,Android,A-Series
U0116,volume_adjust,2025-01-24 18:54:51,iOS,A-Series
U0203,pairing_failed,2025-01-24 18:56:33,iOS,B-Series
U0040,app_open,2025-01-24 19:01:00,Android,B-Series
U0269,device_paired,2025-01-24 19:25:00,Android,A-Series
U0192,app_open,2025-01-24 19:27:48,iOS,B-Series
U0280,pairing_failed,2025-01-24 19:28:12,Android,B-Series
U0092,volume_adjust,2025-01-24 19:29:24,iOS,A-Series
U0295,program_change,2025-01-24 19:34:46,Android,A-Series
U0064,bluetooth_search,2025-01-24 19:48:15,Android,B-Series
U0196,program_change,2025-01-24 19:48:56,Android,A-Series
U0088,battery_alert,2025-01-24 19:51:20,iOS,A-Series
U0032,bluetooth_search,2025-01-24 19:52:23,iOS,B-Series
U0100,account_setup,2025-01-24 20:01:55,Android,A-Series
U0258,app_open,2025-01-24 20:11:50,iOS,A-Series
U0244,app_open,2025-01-24 20:20:04,Android,B-Series
U0037,volume_adjust,2025-01-24 20:37:37,Android,B-Series
U0058,account_setup,2025-01-24 20:41:16,iOS,A-Series
U0282,app_open,2025-01-24 20:45:13,Android,A-Series
U0288,app_open,2025-01-24 20:47:26,iOS,B-Series
U0153,account_setup,2025-01-24 20:48:42,iOS,B-Series
U0069,account_setup,2025-01-24 20:49:52,iOS,B-Series
U0212,volume_adjust,2025-01-24 20:54:57,iOS,A-Series
U0262,device_paired,2025-01-24 20:56:05,iOS,A-Series
U0111,app_open,2025-01-24 21:00:07,iOS,A-Series
U0167,program_change,2025-01-24 21:02:49,Android,A-Series
U0249,app_open,2025-01-24 21:07:17,Android,A-Series
U0144,program_change,2025-01-24 21:12:51,iOS,A-Series
U0227,pairing_failed,2025-01-24 21:13:12,Android,B-Series
U0144,account_setup,2025-01-24 21:14:05,iOS,A-Series
U0073,volume_adjust,2025-01-24 21:42:32,Android,B-Series
U0086,app_open,2025-01-24 21:43:47,iOS,B-Series
U0194,program_change,2025-01-24 22:10:10,Android,B-Series
U0175,app_open,2025-01-24 22:17:33,Android,B-Series
U0027,bluetooth_search,2025-01-24 22:27:00,Android,B-Series
U0067,bluetooth_search,2025-01-24 22:27:13,iOS,B-Series
U0195,pairing_failed,2025-01-24 22:30:56,iOS,B-Series
U0260,device_paired,2025-01-25 06:07:43,iOS,A-Series
U0111,battery_alert,2025-01-25 06:13:44,iOS,A-Series
U0115,volume_adjust,2025-01-25 06:19:29,iOS,B-Series
U0167,program_change,2025-01-25 06:25:57,Android,A-Series
U0276,app_open,2025-01-25 06:28:30,Android,B-Series
U0173,program_change,2025-01-25 06:34:17,Android,A-Series
U0206,app_open,2025-01-25 06:36:11,iOS,A-Series
U0050,app_open,2025-01-25 06:40:04,iOS,B-Series
U0290,bluetooth_search,2025-01-25 06:48:18,iOS,B-Series
U0072,program_change,2025-01-25 07:03:38,iOS,B-Series
U0103,account_setup,2025-01-25 07:08:13,iOS,B-Series
U0080,volume_adjust,2025-01-25 07:19:20,iOS,A-Series
U0202,device_paired,2025-01-25 07:24:14,Android,A-Series
U0277,device_paired,2025-01-25 07:27:56,iOS,B-Series
U0204,battery_alert,2025-01-25 07:35:37,iOS,A-Series
U0237,app_open,2025-01-25 07:41:28,Android,B-Series
U0074,pairing_failed,2025-01-25 07:42:59,Android,B-Series
U0044,pairing_failed,2025-01-25 07:50:30,Android,B-Series
U0100,bluetooth_search,2025-01-25 07:56:21,Android,A-Series
U0290,volume_adjust,2025-01-25 07:58:38,iOS,B-Series
U0201,program_change,2025-01-25 08:19:44,iOS,B-Series
U0122,pairing_failed,2025-01-25 08:26:06,Android,B-Series
U0110,app_open,2025-01-25 08:36:06,Android,B-Series
U0218,account_setup,2025-01-25 08:44:34,Android,B-Series
U0041,bluetooth_search,2025-01-25 09:04:01,Android,A-Series
U0235,battery_alert,2025-01-25 09:06:50,iOS,B-Series
U0173,battery_alert,2025-01-25 09:16:53,Android,A-Series
U0202,battery_alert,2025-01-25 09:28:14,Android,A-Series
U0102,device_paired,2025-01-25 09:33:42,iOS,A-Series
U0287,battery_alert,2025-01-25 09:41:35,Android,B-Series
U0030,volume_adjust,2025-01-25 09:54:14,Android,A-Series
U0285,device_paired,2025-01-25 09:56:40,Android,B-Series
U0224,app_open,2025-01-25 10:01:39,Android,B-Series
U0236,bluetooth_search,2025-01-25 10:03:07,Android,A-Series
U0142,bluetooth_search,2025-01-25 10:12:20,iOS,B-Series
U0296,app_open,2025-01-25 10:13:19,iOS,A-Series
U0252,pairing_failed,2025-01-25 10:25:13,Android,B-Series
U0257,app_open,2025-01-25 10:25:26,iOS,B-Series
U0009,app_open,2025-01-25 10:28:55,Android,A-Series
U0154,app_open,2025-01-25 10:41:43,iOS,A-Series
U0221,battery_alert,2025-01-25 10:41:59,Android,B-Series
U0155,volume_adjust,2025-01-25 10:48:16,Android,B-Series
U0269,device_paired,2025-01-25 10:49:06,Android,A-Series
U0044,program_change,2025-01-25 10:49:41,Android,B-Series
U0149,battery_alert,2025-01-25 10:51:36,Android,B-Series
U0048,bluetooth_search,2025-01-25 10:52:15,iOS,A-Series
U0257,app_open,2025-01-25 10:56:24,iOS,B-Series
U0045,volume_adjust,2025-01-25 11:02:09,Android,A-Series
U0136,app_open,2025-01-25 11:09:14,iOS,B-Series
U0225,volume_adjust,2025-01-25 11:10:20,iOS,B-Series
U0216,app_open,2025-01-25 11:13:04,iOS,B-Series
U0029,app_open,2025-01-25 11:18:43,Android,A-Series
U0065,program_change,2025-01-25 11:23:19,iOS,A-Series
U0202,volume_adjust,2025-01-25 11:29:07,Android,A-Series
U0138,pairing_failed,2025-01-25 11:30:33,Android,A-Series
U0226,app_open,2025-01-25 11:31:00,iOS,B-Series
U0106,bluetooth_search,2025-01-25 11:33:25,iOS,A-Series
U0248,volume_adjust,2025-01-25 11:44:37,iOS,A-Series
U0040,pairing_failed,2025-01-25 11:48:06,Android,B-Series
U0128,app_open,2025-01-25 11:49:24,iOS,A-Series
U0128,bluetooth_search,2025-01-25 11:52:55,iOS,A-Series
U0128,battery_alert,2025-01-25 11:53:11,iOS,A-Series
U0027,volume_adjust,2025-01-25 11:54:31,Android,B-Series
U0067,bluetooth_search,2025-01-25 11:57:07,iOS,B-Series
U0137,app_open,2025-01-25 12:05:39,iOS,A-Series
U0265,app_open,2025-01-25 12:07:31,iOS,A-Series
U0138,app_open,2025-01-25 12:16:13,Android,A-Series
U0273,device_paired,2025-01-25 12:18:20,iOS,A-Series
U0024,bluetooth_search,2025-01-25 12:36:26,Android,A-Series
U0282,volume_adjust,2025-01-25 12:48:15,Android,A-Series
U0245,volume_adjust,2025-01-25 12:48:47,Android,A-Series
U0108,pairing_failed,2025-01-25 12:55:43,Android,B-Series
U0254,pairing_failed,2025-01-25 12:57:11,Android,B-Series
U0242,pairing_failed,2025-01-25 13:10:06,Android,B-Series
U0082,app_open,2025-01-25 13:10:57,Android,A-Series
U0107,program_change,2025-01-25 13:12:56,Android,A-Series
U0300,bluetooth_search,2025-01-25 13:46:43,Android,A-Series
U0194,pairing_failed,2025-01-25 13:48:21,Android,B-Series
U0151,app_open,2025-01-25 13:52:49,iOS,A-Series
U0072,battery_alert,2025-01-25 14:01:52,iOS,B-Series
U0054,account_setup,2025-01-25 14:05:29,Android,A-Series
U0193,program_change,2025-01-25 14:10:29,Android,A-Series
U0270,battery_alert,2025-01-25 14:29:33,iOS,B-Series
U0135,pairing_failed,2025-01-25 14:33:20,Android,B-Series
U0089,pairing_failed,2025-01-25 14:39:32,Android,B-Series
U0226,volume_adjust,2025-01-25 14:43:01,iOS,B-Series
U0143,program_change,2025-01-25 14:48:50,Android,B-Series
U0197,bluetooth_search,2025-01-25 14:51:47,Android,B-Series
U0182,volume_adjust,2025-01-25 14:57:09,Android,A-Series
U0267,battery_alert,2025-01-25 14:59:31,Android,A-Series
U0024,app_open,2025-01-25 15:01:36,Android,A-Series
U0220,account_setup,2025-01-25 15:10:12,iOS,B-Series
U0271,pairing_failed,2025-01-25 15:15:19,Android,B-Series
U0259,program_change,2025-01-25 15:16:10,Android,A-Series
U0075,volume_adjust,2025-01-25 15:18:54,iOS,A-Series
U0276,app_open,2025-01-25 15:22:20,Android,B-Series
U0166,program_change,2025-01-25 15:31:50,Android,A-Series
U0165,volume_adjust,2025-01-25 15:52:16,iOS,A-Series
U0105,bluetooth_search,2025-01-25 15:53:43,iOS,B-Series
U0078,volume_adjust,2025-01-25 15:54:27,iOS,A-Series
U0073,pairing_failed,2025-01-25 16:00:40,Android,B-Series
U0188,program_change,2025-01-25 16:15:31,iOS,B-Series
U0210,app_open,2025-01-25 16:16:43,Android,B-Series
U0054,device_paired,2025-01-25 16:26:28,Android,A-Series
U0190,bluetooth_search,2025-01-25 16:28:43,Android,B-Series
U0287,volume_adjust,2025-01-25 16:39:25,Android,B-Series
U0145,device_paired,2025-01-25 16:43:38,Android,B-Series
U0174,app_open,2025-01-25 16:46:55,Android,B-Series
U0085,app_open,2025-01-25 17:04:29,iOS,B-Series
U0111,app_open,2025-01-25 17:12:53,iOS,A-Series
U0270,pairing_failed,2025-01-25 17:25:10,iOS,B-Series
U0181,volume_adjust,2025-01-25 17:31:51,Android,A-Series
U0223,device_paired,2025-01-25 17:32:10,Android,A-Series
U0076,bluetooth_search,2025-01-25 17:34:43,iOS,A-Series
U0046,account_setup,2025-01-25 17:44:43,iOS,B-Series
U0130,volume_adjust,2025-01-25 17:57:23,iOS,A-Series
U0197,volume_adjust,2025-01-25 18:01:34,Android,B-Series
U0131,app_open,2025-01-25 18:05:01,Android,A-Series
U0107,app_open,2025-01-25 18:18:41,Android,A-Series
U0165,volume_adjust,2025-01-25 18:31:09,iOS,A-Series
U0060,volume_adjust,2025-01-25 18:32:12,iOS,B-Series
U0161,device_paired,2025-01-25 18:40:25,iOS,B-Series
